Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Transplant Recipients,2018,Oklahoma,OK,Lung,27.0
Transplant Recipients,2018,Oklahoma,OK,Pancreas,
Transplant Recipients,2018,Oregon,OR,All,286.0
Transplant Recipients,2018,Oregon,OR,Heart,27.0
Transplant Recipients,2018,Oregon,OR,Kidney,170.0
Transplant Recipients,2018,Oregon,OR,Kidney-Pancreas,
Transplant Recipients,2018,Oregon,OR,Liver,67.0
Transplant Recipients,2018,Oregon,OR,Lung,16.0
Transplant Recipients,2018,Oregon,OR,Pancreas,0.0
Transplant Recipients,2018,Pacific Ocean Territories,PO,All,
Transplant Recipients,2018,Pacific Ocean Territories,PO,Heart,0.0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Kidney,
Transplant Recipients,2018,Pacific Ocean Territories,PO,Kidney-Pancreas,0.0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Liver,0.0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Lung,0.0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Pancreas,0.0
Transplant Recipients,2018,Pennsylvania,PA,All,1629.0
Transplant Recipients,2018,Pennsylvania,PA,Heart,134.0
Transplant Recipients,2018,Pennsylvania,PA,Kidney,892.0
Transplant Recipients,2018,Pennsylvania,PA,Kidney-Pancreas,26.0
Transplant Recipients,2018,Pennsylvania,PA,Liver,385.0
Transplant Recipients,2018,Pennsylvania,PA,Lung,220.0
Transplant Recipients,2018,Pennsylvania,PA,Pancreas,
Transplant Recipients,2018,Puerto Rico,PR,All,157.0
Transplant Recipients,2018,Puerto Rico,PR,Heart,
Transplant Recipients,2018,Puerto Rico,PR,Kidney,87.0
Transplant Recipients,2018,Puerto Rico,PR,Kidney-Pancreas,16.0
Transplant Recipients,2018,Puerto Rico,PR,Liver,47.0
Transplant Recipients,2018,Puerto Rico,PR,Lung,
Transplant Recipients,2018,Puerto Rico,PR,Pancreas,0.0
Transplant Recipients,2018,Rhode Island,RI,All,108.0
Transplant Recipients,2018,Rhode Island,RI,Heart,
Transplant Recipients,2018,Rhode Island,RI,Kidney,72.0
Transplant Recipients,2018,Rhode Island,RI,Kidney-Pancreas,
Transplant Recipients,2018,Rhode Island,RI,Liver,23.0
Transplant Recipients,2018,Rhode Island,RI,Lung,
Transplant Recipients,2018,Rhode Island,RI,Pancreas,0.0
Transplant Recipients,2018,South Carolina,SC,All,510.0
Transplant Recipients,2018,South Carolina,SC,Heart,42.0
Transplant Recipients,2018,South Carolina,SC,Kidney,317.0
Transplant Recipients,2018,South Carolina,SC,Kidney-Pancreas,16.0
Transplant Recipients,2018,South Carolina,SC,Liver,124.0
Transplant Recipients,2018,South Carolina,SC,Lung,25.0
Transplant Recipients,2018,South Carolina,SC,Pancreas,
Transplant Recipients,2018,South Dakota,SD,All,79.0
Transplant Recipients,2018,South Dakota,SD,Heart,
Transplant Recipients,2018,South Dakota,SD,Kidney,51.0
Transplant Recipients,2018,South Dakota,SD,Kidney-Pancreas,
Transplant Recipients,2018,South Dakota,SD,Liver,
Transplant Recipients,2018,South Dakota,SD,Lung,
Transplant Recipients,2018,South Dakota,SD,Pancreas,
Transplant Recipients,2018,Tennessee,TN,All,721.0
Transplant Recipients,2018,Tennessee,TN,Heart,99.0
Transplant Recipients,2018,Tennessee,TN,Kidney,424.0
Transplant Recipients,2018,Tennessee,TN,Kidney-Pancreas,
Transplant Recipients,2018,Tennessee,TN,Liver,173.0
Transplant Recipients,2018,Tennessee,TN,Lung,41.0
Transplant Recipients,2018,Tennessee,TN,Pancreas,
Transplant Recipients,2018,Texas,TX,All,2991.0
Transplant Recipients,2018,Texas,TX,Heart,288.0
Transplant Recipients,2018,Texas,TX,Kidney,1759.0
Transplant Recipients,2018,Texas,TX,Kidney-Pancreas,45.0
Transplant Recipients,2018,Texas,TX,Liver,745.0
Transplant Recipients,2018,Texas,TX,Lung,227.0
Transplant Recipients,2018,Texas,TX,Pancreas,
Transplant Recipients,2018,Utah,UT,All,263.0
Transplant Recipients,2018,Utah,UT,Heart,28.0
Transplant Recipients,2018,Utah,UT,Kidney,149.0
Transplant Recipients,2018,Utah,UT,Kidney-Pancreas,
Transplant Recipients,2018,Utah,UT,Liver,68.0
Transplant Recipients,2018,Utah,UT,Lung,16.0
Transplant Recipients,2018,Utah,UT,Pancreas,
Transplant Recipients,2018,Vermont,VT,All,31.0
Transplant Recipients,2018,Vermont,VT,Heart,
Transplant Recipients,2018,Vermont,VT,Kidney,
Transplant Recipients,2018,Vermont,VT,Kidney-Pancreas,
Transplant Recipients,2018,Vermont,VT,Liver,
Transplant Recipients,2018,Vermont,VT,Lung,
Transplant Recipients,2018,Vermont,VT,Pancreas,0.0
Transplant Recipients,2018,Virgin Islands,VI,All,
Transplant Recipients,2018,Virgin Islands,VI,Heart,0.0
Transplant Recipients,2018,Virgin Islands,VI,Kidney,
Transplant Recipients,2018,Virgin Islands,VI,Kidney-Pancreas,0.0
Transplant Recipients,2018,Virgin Islands,VI,Liver,0.0
Transplant Recipients,2018,Virgin Islands,VI,Lung,0.0
Transplant Recipients,2018,Virgin Islands,VI,Pancreas,0.0
Transplant Recipients,2018,Virginia,VA,All,1044.0
Transplant Recipients,2018,Virginia,VA,Heart,108.0
Transplant Recipients,2018,Virginia,VA,Kidney,639.0
Transplant Recipients,2018,Virginia,VA,Kidney-Pancreas,30.0
Transplant Recipients,2018,Virginia,VA,Liver,219.0
Transplant Recipients,2018,Virginia,VA,Lung,60.0
Transplant Recipients,2018,Virginia,VA,Pancreas,
Transplant Recipients,2018,Washington,WA,All,704.0
Transplant Recipients,2018,Washington,WA,Heart,101.0
Transplant Recipients,2018,Washington,WA,Kidney,423.0
Transplant Recipients,2018,Washington,WA,Kidney-Pancreas,
Transplant Recipients,2018,Washington,WA,Liver,147.0
Transplant Recipients,2018,Washington,WA,Lung,36.0
Transplant Recipients,2018,Washington,WA,Pancreas,0.0
Transplant Recipients,2018,West Virginia,WV,All,192.0
Transplant Recipients,2018,West Virginia,WV,Heart,
Transplant Recipients,2018,West Virginia,WV,Kidney,97.0
Transplant Recipients,2018,West Virginia,WV,Kidney-Pancreas,
Transplant Recipients,2018,West Virginia,WV,Liver,57.0
Transplant Recipients,2018,West Virginia,WV,Lung,22.0
Transplant Recipients,2018,West Virginia,WV,Pancreas,0.0
Transplant Recipients,2018,Wisconsin,WI,All,588.0
Transplant Recipients,2018,Wisconsin,WI,Heart,56.0
Transplant Recipients,2018,Wisconsin,WI,Kidney,322.0
Transplant Recipients,2018,Wisconsin,WI,Kidney-Pancreas,29.0
Transplant Recipients,2018,Wisconsin,WI,Liver,147.0
Transplant Recipients,2018,Wisconsin,WI,Lung,33.0
Transplant Recipients,2018,Wisconsin,WI,Pancreas,
Transplant Recipients,2018,Wyoming,WY,All,52.0
Transplant Recipients,2018,Wyoming,WY,Heart,
Transplant Recipients,2018,Wyoming,WY,Kidney,29.0
Transplant Recipients,2018,Wyoming,WY,Kidney-Pancreas,
Transplant Recipients,2018,Wyoming,WY,Liver,
Transplant Recipients,2018,Wyoming,WY,Lung,
Transplant Recipients,2018,Wyoming,WY,Pancreas,0.0
Transplant Recipients,2019,Alabama,AL,All,492.0
Transplant Recipients,2019,Alabama,AL,Heart,27.0
Transplant Recipients,2019,Alabama,AL,Kidney,318.0
Transplant Recipients,2019,Alabama,AL,Kidney-Pancreas,
Transplant Recipients,2019,Alabama,AL,Liver,130.0
Transplant Recipients,2019,Alabama,AL,Lung,19.0
Transplant Recipients,2019,Alabama,AL,Pancreas,
Transplant Recipients,2019,Alaska,AK,All,61.0
Transplant Recipients,2019,Alaska,AK,Heart,
Transplant Recipients,2019,Alaska,AK,Kidney,44.0
Transplant Recipients,2019,Alaska,AK,Kidney-Pancreas,0.0
Transplant Recipients,2019,Alaska,AK,Liver,
Transplant Recipients,2019,Alaska,AK,Lung,
Transplant Recipients,2019,Alaska,AK,Pancreas,0.0
Transplant Recipients,2019,All,All,All,38333.0
Transplant Recipients,2019,All,All,Heart,3542.0
Transplant Recipients,2019,All,All,Kidney,23383.0
Transplant Recipients,2019,All,All,Kidney-Pancreas,872.0
Transplant Recipients,2019,All,All,Liver,8771.0
Transplant Recipients,2019,All,All,Lung,2711.0
Transplant Recipients,2019,All,All,Pancreas,143.0
Transplant Recipients,2019,Arizona,AZ,All,964.0
Transplant Recipients,2019,Arizona,AZ,Heart,54.0
Transplant Recipients,2019,Arizona,AZ,Kidney,577.0
Transplant Recipients,2019,Arizona,AZ,Kidney-Pancreas,21.0
Transplant Recipients,2019,Arizona,AZ,Liver,252.0
Transplant Recipients,2019,Arizona,AZ,Lung,84.0
Transplant Recipients,2019,Arizona,AZ,Pancreas,
Transplant Recipients,2019,Arkansas,AR,All,338.0
Transplant Recipients,2019,Arkansas,AR,Heart,32.0
Transplant Recipients,2019,Arkansas,AR,Kidney,219.0
Transplant Recipients,2019,Arkansas,AR,Kidney-Pancreas,
Transplant Recipients,2019,Arkansas,AR,Liver,73.0
Transplant Recipients,2019,Arkansas,AR,Lung,20.0
Transplant Recipients,2019,Arkansas,AR,Pancreas,0.0
Transplant Recipients,2019,California,CA,All,4267.0
Transplant Recipients,2019,California,CA,Heart,427.0
Transplant Recipients,2019,California,CA,Kidney,2708.0
Transplant Recipients,2019,California,CA,Kidney-Pancreas,70.0
Transplant Recipients,2019,California,CA,Liver,948.0
Transplant Recipients,2019,California,CA,Lung,262.0
Transplant Recipients,2019,California,CA,Pancreas,
Transplant Recipients,2019,Colorado,CO,All,571.0
Transplant Recipients,2019,Colorado,CO,Heart,45.0
Transplant Recipients,2019,Colorado,CO,Kidney,346.0
Transplant Recipients,2019,Colorado,CO,Kidney-Pancreas,
Transplant Recipients,2019,Colorado,CO,Liver,135.0
Transplant Recipients,2019,Colorado,CO,Lung,46.0
Transplant Recipients,2019,Colorado,CO,Pancreas,0.0
Transplant Recipients,2019,Connecticut,CT,All,413.0
Transplant Recipients,2019,Connecticut,CT,Heart,77.0
Transplant Recipients,2019,Connecticut,CT,Kidney,261.0
Transplant Recipients,2019,Connecticut,CT,Kidney-Pancreas,0.0
Transplant Recipients,2019,Connecticut,CT,Liver,62.0
Transplant Recipients,2019,Connecticut,CT,Lung,21.0
Transplant Recipients,2019,Connecticut,CT,Pancreas,0.0
Transplant Recipients,2019,Delaware,DE,All,115.0
Transplant Recipients,2019,Delaware,DE,Heart,
Transplant Recipients,2019,Delaware,DE,Kidney,52.0
Transplant Recipients,2019,Delaware,DE,Kidney-Pancreas,
Transplant Recipients,2019,Delaware,DE,Liver,39.0
Transplant Recipients,2019,Delaware,DE,Lung,16.0
Transplant Recipients,2019,Delaware,DE,Pancreas,0.0
Transplant Recipients,2019,District of Columbia,DC,All,107.0
Transplant Recipients,2019,District of Columbia,DC,Heart,
Transplant Recipients,2019,District of Columbia,DC,Kidney,72.0
Transplant Recipients,2019,District of Columbia,DC,Kidney-Pancreas,
Transplant Recipients,2019,District of Columbia,DC,Liver,25.0
Transplant Recipients,2019,District of Columbia,DC,Lung,
Transplant Recipients,2019,District of Columbia,DC,Pancreas,
Transplant Recipients,2019,Florida,FL,All,2550.0
Transplant Recipients,2019,Florida,FL,Heart,231.0
Transplant Recipients,2019,Florida,FL,Kidney,1542.0
Transplant Recipients,2019,Florida,FL,Kidney-Pancreas,41.0
Transplant Recipients,2019,Florida,FL,Liver,615.0
Transplant Recipients,2019,Florida,FL,Lung,185.0
Transplant Recipients,2019,Florida,FL,Pancreas,
Transplant Recipients,2019,Foreign Country,,All,107.0
Transplant Recipients,2019,Foreign Country,,Heart,
Transplant Recipients,2019,Foreign Country,,Kidney,34.0
Transplant Recipients,2019,Foreign Country,,Kidney-Pancreas,
Transplant Recipients,2019,Foreign Country,,Liver,30.0
Transplant Recipients,2019,Foreign Country,,Lung,29.0
Transplant Recipients,2019,Foreign Country,,Pancreas,
Transplant Recipients,2019,Georgia,GA,All,1155.0
Transplant Recipients,2019,Georgia,GA,Heart,81.0
Transplant Recipients,2019,Georgia,GA,Kidney,732.0
Transplant Recipients,2019,Georgia,GA,Kidney-Pancreas,27.0
Transplant Recipients,2019,Georgia,GA,Liver,293.0
Transplant Recipients,2019,Georgia,GA,Lung,52.0
Transplant Recipients,2019,Georgia,GA,Pancreas,
Transplant Recipients,2019,Hawaii,HI,All,103.0
Transplant Recipients,2019,Hawaii,HI,Heart,
Transplant Recipients,2019,Hawaii,HI,Kidney,70.0
Transplant Recipients,2019,Hawaii,HI,Kidney-Pancreas,
Transplant Recipients,2019,Hawaii,HI,Liver,24.0
Transplant Recipients,2019,Hawaii,HI,Lung,
Transplant Recipients,2019,Hawaii,HI,Pancreas,0.0
Transplant Recipients,2019,Idaho,ID,All,132.0
Transplant Recipients,2019,Idaho,ID,Heart,
Transplant Recipients,2019,Idaho,ID,Kidney,88.0
Transplant Recipients,2019,Idaho,ID,Kidney-Pancreas,
Transplant Recipients,2019,Idaho,ID,Liver,28.0
Transplant Recipients,2019,Idaho,ID,Lung,
Transplant Recipients,2019,Idaho,ID,Pancreas,0.0
Transplant Recipients,2019,Illinois,IL,All,1772.0
Transplant Recipients,2019,Illinois,IL,Heart,188.0
Transplant Recipients,2019,Illinois,IL,Kidney,1103.0
Transplant Recipients,2019,Illinois,IL,Kidney-Pancreas,69.0
Transplant Recipients,2019,Illinois,IL,Liver,350.0
Transplant Recipients,2019,Illinois,IL,Lung,119.0
Transplant Recipients,2019,Illinois,IL,Pancreas,
Transplant Recipients,2019,Indiana,IN,All,708.0
Transplant Recipients,2019,Indiana,IN,Heart,91.0
Transplant Recipients,2019,Indiana,IN,Kidney,392.0
Transplant Recipients,2019,Indiana,IN,Kidney-Pancreas,22.0
Transplant Recipients,2019,Indiana,IN,Liver,183.0
Transplant Recipients,2019,Indiana,IN,Lung,47.0
Transplant Recipients,2019,Indiana,IN,Pancreas,
Transplant Recipients,2019,Iowa,IA,All,331.0
Transplant Recipients,2019,Iowa,IA,Heart,30.0
Transplant Recipients,2019,Iowa,IA,Kidney,208.0
Transplant Recipients,2019,Iowa,IA,Kidney-Pancreas,
Transplant Recipients,2019,Iowa,IA,Liver,65.0
Transplant Recipients,2019,Iowa,IA,Lung,19.0
Transplant Recipients,2019,Iowa,IA,Pancreas,
Transplant Recipients,2019,Kansas,KS,All,331.0
Transplant Recipients,2019,Kansas,KS,Heart,38.0
Transplant Recipients,2019,Kansas,KS,Kidney,204.0
Transplant Recipients,2019,Kansas,KS,Kidney-Pancreas,
Transplant Recipients,2019,Kansas,KS,Liver,69.0
Transplant Recipients,2019,Kansas,KS,Lung,24.0
Transplant Recipients,2019,Kansas,KS,Pancreas,
Transplant Recipients,2019,Kentucky,KY,All,474.0
Transplant Recipients,2019,Kentucky,KY,Heart,59.0
Transplant Recipients,2019,Kentucky,KY,Kidney,248.0
Transplant Recipients,2019,Kentucky,KY,Kidney-Pancreas,
Transplant Recipients,2019,Kentucky,KY,Liver,124.0
Transplant Recipients,2019,Kentucky,KY,Lung,49.0
Transplant Recipients,2019,Kentucky,KY,Pancreas,
Transplant Recipients,2019,Louisiana,LA,All,606.0
Transplant Recipients,2019,Louisiana,LA,Heart,28.0
Transplant Recipients,2019,Louisiana,LA,Kidney,355.0
Transplant Recipients,2019,Louisiana,LA,Kidney-Pancreas,25.0
Transplant Recipients,2019,Louisiana,LA,Liver,176.0
Transplant Recipients,2019,Louisiana,LA,Lung,36.0
Transplant Recipients,2019,Louisiana,LA,Pancreas,
Transplant Recipients,2019,Maine,ME,All,98.0
Transplant Recipients,2019,Maine,ME,Heart,
Transplant Recipients,2019,Maine,ME,Kidney,52.0
Transplant Recipients,2019,Maine,ME,Kidney-Pancreas,0.0
Transplant Recipients,2019,Maine,ME,Liver,21.0
Transplant Recipients,2019,Maine,ME,Lung,
Transplant Recipients,2019,Maine,ME,Pancreas,
Transplant Recipients,2019,Maryland,MD,All,904.0
Transplant Recipients,2019,Maryland,MD,Heart,77.0
Transplant Recipients,2019,Maryland,MD,Kidney,530.0
Transplant Recipients,2019,Maryland,MD,Kidney-Pancreas,47.0
Transplant Recipients,2019,Maryland,MD,Liver,210.0
Transplant Recipients,2019,Maryland,MD,Lung,53.0
Transplant Recipients,2019,Maryland,MD,Pancreas,
Transplant Recipients,2019,Massachusetts,MA,All,767.0
Transplant Recipients,2019,Massachusetts,MA,Heart,74.0
Transplant Recipients,2019,Massachusetts,MA,Kidney,460.0
Transplant Recipients,2019,Massachusetts,MA,Kidney-Pancreas,
Transplant Recipients,2019,Massachusetts,MA,Liver,202.0
Transplant Recipients,2019,Massachusetts,MA,Lung,45.0
Transplant Recipients,2019,Massachusetts,MA,Pancreas,
Transplant Recipients,2019,Michigan,MI,All,1099.0
Transplant Recipients,2019,Michigan,MI,Heart,90.0
Transplant Recipients,2019,Michigan,MI,Kidney,656.0
Transplant Recipients,2019,Michigan,MI,Kidney-Pancreas,
Transplant Recipients,2019,Michigan,MI,Liver,250.0
Transplant Recipients,2019,Michigan,MI,Lung,127.0
Transplant Recipients,2019,Michigan,MI,Pancreas,
Transplant Recipients,2019,Minnesota,MN,All,626.0
Transplant Recipients,2019,Minnesota,MN,Heart,64.0
Transplant Recipients,2019,Minnesota,MN,Kidney,355.0
Transplant Recipients,2019,Minnesota,MN,Kidney-Pancreas,29.0
Transplant Recipients,2019,Minnesota,MN,Liver,135.0
Transplant Recipients,2019,Minnesota,MN,Lung,43.0
Transplant Recipients,2019,Minnesota,MN,Pancreas,
Transplant Recipients,2019,Mississippi,MS,All,376.0
Transplant Recipients,2019,Mississippi,MS,Heart,32.0
Transplant Recipients,2019,Mississippi,MS,Kidney,210.0
Transplant Recipients,2019,Mississippi,MS,Kidney-Pancreas,
Transplant Recipients,2019,Mississippi,MS,Liver,125.0
Transplant Recipients,2019,Mississippi,MS,Lung,
Transplant Recipients,2019,Mississippi,MS,Pancreas,
Transplant Recipients,2019,Missouri,MO,All,740.0
Transplant Recipients,2019,Missouri,MO,Heart,65.0
Transplant Recipients,2019,Missouri,MO,Kidney,465.0
Transplant Recipients,2019,Missouri,MO,Kidney-Pancreas,16.0
Transplant Recipients,2019,Missouri,MO,Liver,147.0
Transplant Recipients,2019,Missouri,MO,Lung,62.0
Transplant Recipients,2019,Missouri,MO,Pancreas,
Transplant Recipients,2019,Montana,MT,All,63.0
Transplant Recipients,2019,Montana,MT,Heart,
Transplant Recipients,2019,Montana,MT,Kidney,37.0
Transplant Recipients,2019,Montana,MT,Kidney-Pancreas,
Transplant Recipients,2019,Montana,MT,Liver,
Transplant Recipients,2019,Montana,MT,Lung,
Transplant Recipients,2019,Montana,MT,Pancreas,0.0
Transplant Recipients,2019,Nebraska,NE,All,226.0
Transplant Recipients,2019,Nebraska,NE,Heart,33.0
Transplant Recipients,2019,Nebraska,NE,Kidney,133.0
Transplant Recipients,2019,Nebraska,NE,Kidney-Pancreas,
Transplant Recipients,2019,Nebraska,NE,Liver,61.0
Transplant Recipients,2019,Nebraska,NE,Lung,
Transplant Recipients,2019,Nebraska,NE,Pancreas,
Transplant Recipients,2019,Nevada,NV,All,208.0
Transplant Recipients,2019,Nevada,NV,Heart,16.0
Transplant Recipients,2019,Nevada,NV,Kidney,127.0
Transplant Recipients,2019,Nevada,NV,Kidney-Pancreas,
Transplant Recipients,2019,Nevada,NV,Liver,51.0
Transplant Recipients,2019,Nevada,NV,Lung,
Transplant Recipients,2019,Nevada,NV,Pancreas,
Transplant Recipients,2019,New Hampshire,NH,All,126.0
Transplant Recipients,2019,New Hampshire,NH,Heart,
Transplant Recipients,2019,New Hampshire,NH,Kidney,71.0
Transplant Recipients,2019,New Hampshire,NH,Kidney-Pancreas,
Transplant Recipients,2019,New Hampshire,NH,Liver,31.0
Transplant Recipients,2019,New Hampshire,NH,Lung,
Transplant Recipients,2019,New Hampshire,NH,Pancreas,0.0
Transplant Recipients,2019,New Jersey,NJ,All,1129.0
Transplant Recipients,2019,New Jersey,NJ,Heart,74.0
Transplant Recipients,2019,New Jersey,NJ,Kidney,726.0
Transplant Recipients,2019,New Jersey,NJ,Kidney-Pancreas,22.0
Transplant Recipients,2019,New Jersey,NJ,Liver,216.0
Transplant Recipients,2019,New Jersey,NJ,Lung,105.0
Transplant Recipients,2019,New Jersey,NJ,Pancreas,
Transplant Recipients,2019,New Mexico,NM,All,211.0
Transplant Recipients,2019,New Mexico,NM,Heart,
Transplant Recipients,2019,New Mexico,NM,Kidney,122.0
Transplant Recipients,2019,New Mexico,NM,Kidney-Pancreas,
Transplant Recipients,2019,New Mexico,NM,Liver,63.0
Transplant Recipients,2019,New Mexico,NM,Lung,19.0
Transplant Recipients,2019,New Mexico,NM,Pancreas,0.0
Transplant Recipients,2019,New York,NY,All,2559.0
Transplant Recipients,2019,New York,NY,Heart,235.0
Transplant Recipients,2019,New York,NY,Kidney,1684.0
Transplant Recipients,2019,New York,NY,Kidney-Pancreas,71.0
Transplant Recipients,2019,New York,NY,Liver,455.0
Transplant Recipients,2019,New York,NY,Lung,166.0
Transplant Recipients,2019,New York,NY,Pancreas,
Transplant Recipients,2019,North Carolina,NC,All,1176.0
Transplant Recipients,2019,North Carolina,NC,Heart,140.0
Transplant Recipients,2019,North Carolina,NC,Kidney,725.0
Transplant Recipients,2019,North Carolina,NC,Kidney-Pancreas,44.0
Transplant Recipients,2019,North Carolina,NC,Liver,207.0
Transplant Recipients,2019,North Carolina,NC,Lung,87.0
Transplant Recipients,2019,North Carolina,NC,Pancreas,
Transplant Recipients,2019,North Dakota,ND,All,73.0
Transplant Recipients,2019,North Dakota,ND,Heart,
Transplant Recipients,2019,North Dakota,ND,Kidney,48.0
Transplant Recipients,2019,North Dakota,ND,Kidney-Pancreas,
Transplant Recipients,2019,North Dakota,ND,Liver,
Transplant Recipients,2019,North Dakota,ND,Lung,
Transplant Recipients,2019,North Dakota,ND,Pancreas,
Transplant Recipients,2019,Not Reported,NR,All,
Transplant Recipients,2019,Not Reported,NR,Heart,0.0
Transplant Recipients,2019,Not Reported,NR,Kidney,
Transplant Recipients,2019,Not Reported,NR,Kidney-Pancreas,0.0
Transplant Recipients,2019,Not Reported,NR,Liver,
Transplant Recipients,2019,Not Reported,NR,Lung,0.0
Transplant Recipients,2019,Not Reported,NR,Pancreas,0.0
Transplant Recipients,2019,Ohio,OH,All,1551.0
Transplant Recipients,2019,Ohio,OH,Heart,116.0
Transplant Recipients,2019,Ohio,OH,Kidney,902.0
Transplant Recipients,2019,Ohio,OH,Kidney-Pancreas,27.0
Transplant Recipients,2019,Ohio,OH,Liver,415.0
Transplant Recipients,2019,Ohio,OH,Lung,145.0
Transplant Recipients,2019,Ohio,OH,Pancreas,
Transplant Recipients,2019,Oklahoma,OK,All,346.0
Transplant Recipients,2019,Oklahoma,OK,Heart,28.0
Transplant Recipients,2019,Oklahoma,OK,Kidney,212.0
Transplant Recipients,2019,Oklahoma,OK,Kidney-Pancreas,
Transplant Recipients,2019,Oklahoma,OK,Liver,76.0
Transplant Recipients,2019,Oklahoma,OK,Lung,27.0
Transplant Recipients,2019,Oklahoma,OK,Pancreas,
Transplant Recipients,2019,Oregon,OR,All,328.0
Transplant Recipients,2019,Oregon,OR,Heart,35.0
Transplant Recipients,2019,Oregon,OR,Kidney,209.0
Transplant Recipients,2019,Oregon,OR,Kidney-Pancreas,
Transplant Recipients,2019,Oregon,OR,Liver,65.0
Transplant Recipients,2019,Oregon,OR,Lung,
Transplant Recipients,2019,Oregon,OR,Pancreas,0.0
Transplant Recipients,2019,Pacific Ocean Territories,PO,All,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Heart,0.0
Transplant Recipients,2019,Pacific Ocean Territories,PO,Kidney,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Kidney-Pancreas,0.0
Transplant Recipients,2019,Pacific Ocean Territories,PO,Liver,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Lung,
Transplant Recipients,2019,Pacific Ocean Territories,PO,Pancreas,0.0
Transplant Recipients,2019,Pennsylvania,PA,All,1774.0
Transplant Recipients,2019,Pennsylvania,PA,Heart,146.0
Transplant Recipients,2019,Pennsylvania,PA,Kidney,1011.0
Transplant Recipients,2019,Pennsylvania,PA,Kidney-Pancreas,45.0
Transplant Recipients,2019,Pennsylvania,PA,Liver,409.0
Transplant Recipients,2019,Pennsylvania,PA,Lung,193.0
Transplant Recipients,2019,Pennsylvania,PA,Pancreas,
Transplant Recipients,2019,Puerto Rico,PR,All,156.0
Transplant Recipients,2019,Puerto Rico,PR,Heart,
Transplant Recipients,2019,Puerto Rico,PR,Kidney,93.0
Transplant Recipients,2019,Puerto Rico,PR,Kidney-Pancreas,
Transplant Recipients,2019,Puerto Rico,PR,Liver,50.0
Transplant Recipients,2019,Puerto Rico,PR,Lung,
Transplant Recipients,2019,Puerto Rico,PR,Pancreas,0.0
Transplant Recipients,2019,Rhode Island,RI,All,98.0
Transplant Recipients,2019,Rhode Island,RI,Heart,
Transplant Recipients,2019,Rhode Island,RI,Kidney,66.0
Transplant Recipients,2019,Rhode Island,RI,Kidney-Pancreas,0.0
Transplant Recipients,2019,Rhode Island,RI,Liver,19.0
Transplant Recipients,2019,Rhode Island,RI,Lung,
Transplant Recipients,2019,Rhode Island,RI,Pancreas,
Transplant Recipients,2019,South Carolina,SC,All,598.0
Transplant Recipients,2019,South Carolina,SC,Heart,54.0
Transplant Recipients,2019,South Carolina,SC,Kidney,364.0
Transplant Recipients,2019,South Carolina,SC,Kidney-Pancreas,25.0
Transplant Recipients,2019,South Carolina,SC,Liver,133.0
Transplant Recipients,2019,South Carolina,SC,Lung,27.0
Transplant Recipients,2019,South Carolina,SC,Pancreas,
Transplant Recipients,2019,South Dakota,SD,All,98.0
Transplant Recipients,2019,South Dakota,SD,Heart,
Transplant Recipients,2019,South Dakota,SD,Kidney,52.0
Transplant Recipients,2019,South Dakota,SD,Kidney-Pancreas,
Transplant Recipients,2019,South Dakota,SD,Liver,30.0
Transplant Recipients,2019,South Dakota,SD,Lung,
Transplant Recipients,2019,South Dakota,SD,Pancreas,0.0
Transplant Recipients,2019,Tennessee,TN,All,750.0
Transplant Recipients,2019,Tennessee,TN,Heart,108.0
Transplant Recipients,2019,Tennessee,TN,Kidney,421.0
Transplant Recipients,2019,Tennessee,TN,Kidney-Pancreas,
Transplant Recipients,2019,Tennessee,TN,Liver,181.0
Transplant Recipients,2019,Tennessee,TN,Lung,47.0
Transplant Recipients,2019,Tennessee,TN,Pancreas,
Transplant Recipients,2019,Texas,TX,All,3425.0
Transplant Recipients,2019,Texas,TX,Heart,292.0
Transplant Recipients,2019,Texas,TX,Kidney,2127.0
Transplant Recipients,2019,Texas,TX,Kidney-Pancreas,44.0
Transplant Recipients,2019,Texas,TX,Liver,832.0
Transplant Recipients,2019,Texas,TX,Lung,228.0
Transplant Recipients,2019,Texas,TX,Pancreas,
Transplant Recipients,2019,Utah,UT,All,297.0
Transplant Recipients,2019,Utah,UT,Heart,36.0
Transplant Recipients,2019,Utah,UT,Kidney,170.0
Transplant Recipients,2019,Utah,UT,Kidney-Pancreas,
Transplant Recipients,2019,Utah,UT,Liver,75.0
Transplant Recipients,2019,Utah,UT,Lung,
Transplant Recipients,2019,Utah,UT,Pancreas,0.0
Transplant Recipients,2019,Vermont,VT,All,48.0
Transplant Recipients,2019,Vermont,VT,Heart,
Transplant Recipients,2019,Vermont,VT,Kidney,24.0
Transplant Recipients,2019,Vermont,VT,Kidney-Pancreas,0.0
Transplant Recipients,2019,Vermont,VT,Liver,
Transplant Recipients,2019,Vermont,VT,Lung,
Transplant Recipients,2019,Vermont,VT,Pancreas,0.0
Transplant Recipients,2019,Virgin Islands,VI,All,
Transplant Recipients,2019,Virgin Islands,VI,Heart,0.0
