Statistics,Year,State of Residence Name,State of Residence Code,Organ,Counts
Transplant Recipients,2017,Oregon,OR,Pancreas,0
Transplant Recipients,2017,Pacific Ocean Territories,PO,All,
Transplant Recipients,2017,Pacific Ocean Territories,PO,Heart,0
Transplant Recipients,2017,Pacific Ocean Territories,PO,Kidney,0
Transplant Recipients,2017,Pacific Ocean Territories,PO,Kidney-Pancreas,
Transplant Recipients,2017,Pacific Ocean Territories,PO,Liver,0
Transplant Recipients,2017,Pacific Ocean Territories,PO,Lung,0
Transplant Recipients,2017,Pacific Ocean Territories,PO,Pancreas,
Transplant Recipients,2017,Pennsylvania,PA,All,1583
Transplant Recipients,2017,Pennsylvania,PA,Heart,142
Transplant Recipients,2017,Pennsylvania,PA,Kidney,866
Transplant Recipients,2017,Pennsylvania,PA,Kidney-Pancreas,39
Transplant Recipients,2017,Pennsylvania,PA,Liver,399
Transplant Recipients,2017,Pennsylvania,PA,Lung,164
Transplant Recipients,2017,Pennsylvania,PA,Pancreas,
Transplant Recipients,2017,Puerto Rico,PR,All,129
Transplant Recipients,2017,Puerto Rico,PR,Heart,
Transplant Recipients,2017,Puerto Rico,PR,Kidney,79
Transplant Recipients,2017,Puerto Rico,PR,Kidney-Pancreas,
Transplant Recipients,2017,Puerto Rico,PR,Liver,46
Transplant Recipients,2017,Puerto Rico,PR,Lung,0
Transplant Recipients,2017,Puerto Rico,PR,Pancreas,0
Transplant Recipients,2017,Rhode Island,RI,All,90
Transplant Recipients,2017,Rhode Island,RI,Heart,
Transplant Recipients,2017,Rhode Island,RI,Kidney,58
Transplant Recipients,2017,Rhode Island,RI,Kidney-Pancreas,0
Transplant Recipients,2017,Rhode Island,RI,Liver,22
Transplant Recipients,2017,Rhode Island,RI,Lung,
Transplant Recipients,2017,Rhode Island,RI,Pancreas,0
Transplant Recipients,2017,South Carolina,SC,All,538
Transplant Recipients,2017,South Carolina,SC,Heart,33
Transplant Recipients,2017,South Carolina,SC,Kidney,332
Transplant Recipients,2017,South Carolina,SC,Kidney-Pancreas,
Transplant Recipients,2017,South Carolina,SC,Liver,138
Transplant Recipients,2017,South Carolina,SC,Lung,27
Transplant Recipients,2017,South Carolina,SC,Pancreas,
Transplant Recipients,2017,South Dakota,SD,All,88
Transplant Recipients,2017,South Dakota,SD,Heart,
Transplant Recipients,2017,South Dakota,SD,Kidney,54
Transplant Recipients,2017,South Dakota,SD,Kidney-Pancreas,
Transplant Recipients,2017,South Dakota,SD,Liver,21
Transplant Recipients,2017,South Dakota,SD,Lung,
Transplant Recipients,2017,South Dakota,SD,Pancreas,0
Transplant Recipients,2017,Tennessee,TN,All,709
Transplant Recipients,2017,Tennessee,TN,Heart,125
Transplant Recipients,2017,Tennessee,TN,Kidney,377
Transplant Recipients,2017,Tennessee,TN,Kidney-Pancreas,
Transplant Recipients,2017,Tennessee,TN,Liver,184
Transplant Recipients,2017,Tennessee,TN,Lung,30
Transplant Recipients,2017,Tennessee,TN,Pancreas,
Transplant Recipients,2017,Texas,TX,All,3016
Transplant Recipients,2017,Texas,TX,Heart,297
Transplant Recipients,2017,Texas,TX,Kidney,1760
Transplant Recipients,2017,Texas,TX,Kidney-Pancreas,68
Transplant Recipients,2017,Texas,TX,Liver,718
Transplant Recipients,2017,Texas,TX,Lung,258
Transplant Recipients,2017,Texas,TX,Pancreas,16
Transplant Recipients,2017,Utah,UT,All,292
Transplant Recipients,2017,Utah,UT,Heart,26
Transplant Recipients,2017,Utah,UT,Kidney,166
Transplant Recipients,2017,Utah,UT,Kidney-Pancreas,
Transplant Recipients,2017,Utah,UT,Liver,83
Transplant Recipients,2017,Utah,UT,Lung,18
Transplant Recipients,2017,Utah,UT,Pancreas,
Transplant Recipients,2017,Vermont,VT,All,39
Transplant Recipients,2017,Vermont,VT,Heart,
Transplant Recipients,2017,Vermont,VT,Kidney,
Transplant Recipients,2017,Vermont,VT,Kidney-Pancreas,
Transplant Recipients,2017,Vermont,VT,Liver,
Transplant Recipients,2017,Vermont,VT,Lung,
Transplant Recipients,2017,Vermont,VT,Pancreas,0
Transplant Recipients,2017,Virgin Islands,VI,All,
Transplant Recipients,2017,Virgin Islands,VI,Heart,0
Transplant Recipients,2017,Virgin Islands,VI,Kidney,
Transplant Recipients,2017,Virgin Islands,VI,Kidney-Pancreas,0
Transplant Recipients,2017,Virgin Islands,VI,Liver,0
Transplant Recipients,2017,Virgin Islands,VI,Lung,0
Transplant Recipients,2017,Virgin Islands,VI,Pancreas,0
Transplant Recipients,2017,Virginia,VA,All,971
Transplant Recipients,2017,Virginia,VA,Heart,99
Transplant Recipients,2017,Virginia,VA,Kidney,607
Transplant Recipients,2017,Virginia,VA,Kidney-Pancreas,24
Transplant Recipients,2017,Virginia,VA,Liver,207
Transplant Recipients,2017,Virginia,VA,Lung,52
Transplant Recipients,2017,Virginia,VA,Pancreas,
Transplant Recipients,2017,Washington,WA,All,631
Transplant Recipients,2017,Washington,WA,Heart,86
Transplant Recipients,2017,Washington,WA,Kidney,379
Transplant Recipients,2017,Washington,WA,Kidney-Pancreas,
Transplant Recipients,2017,Washington,WA,Liver,132
Transplant Recipients,2017,Washington,WA,Lung,38
Transplant Recipients,2017,Washington,WA,Pancreas,
Transplant Recipients,2017,West Virginia,WV,All,145
Transplant Recipients,2017,West Virginia,WV,Heart,20
Transplant Recipients,2017,West Virginia,WV,Kidney,73
Transplant Recipients,2017,West Virginia,WV,Kidney-Pancreas,
Transplant Recipients,2017,West Virginia,WV,Liver,37
Transplant Recipients,2017,West Virginia,WV,Lung,21
Transplant Recipients,2017,West Virginia,WV,Pancreas,0
Transplant Recipients,2017,Wisconsin,WI,All,606
Transplant Recipients,2017,Wisconsin,WI,Heart,63
Transplant Recipients,2017,Wisconsin,WI,Kidney,340
Transplant Recipients,2017,Wisconsin,WI,Kidney-Pancreas,16
Transplant Recipients,2017,Wisconsin,WI,Liver,163
Transplant Recipients,2017,Wisconsin,WI,Lung,36
Transplant Recipients,2017,Wisconsin,WI,Pancreas,
Transplant Recipients,2017,Wyoming,WY,All,45
Transplant Recipients,2017,Wyoming,WY,Heart,
Transplant Recipients,2017,Wyoming,WY,Kidney,24
Transplant Recipients,2017,Wyoming,WY,Kidney-Pancreas,0
Transplant Recipients,2017,Wyoming,WY,Liver,16
Transplant Recipients,2017,Wyoming,WY,Lung,
Transplant Recipients,2017,Wyoming,WY,Pancreas,0
Transplant Recipients,2018,Alabama,AL,All,514
Transplant Recipients,2018,Alabama,AL,Heart,40
Transplant Recipients,2018,Alabama,AL,Kidney,331
Transplant Recipients,2018,Alabama,AL,Kidney-Pancreas,
Transplant Recipients,2018,Alabama,AL,Liver,124
Transplant Recipients,2018,Alabama,AL,Lung,25
Transplant Recipients,2018,Alabama,AL,Pancreas,
Transplant Recipients,2018,Alaska,AK,All,28
Transplant Recipients,2018,Alaska,AK,Heart,
Transplant Recipients,2018,Alaska,AK,Kidney,19
Transplant Recipients,2018,Alaska,AK,Kidney-Pancreas,0
Transplant Recipients,2018,Alaska,AK,Liver,
Transplant Recipients,2018,Alaska,AK,Lung,
Transplant Recipients,2018,Alaska,AK,Pancreas,0
Transplant Recipients,2018,All,All,All,35198
Transplant Recipients,2018,All,All,Heart,3400
Transplant Recipients,2018,All,All,Kidney,21148
Transplant Recipients,2018,All,All,Kidney-Pancreas,834
Transplant Recipients,2018,All,All,Liver,8132
Transplant Recipients,2018,All,All,Lung,2522
Transplant Recipients,2018,All,All,Pancreas,190
Transplant Recipients,2018,Arizona,AZ,All,970
Transplant Recipients,2018,Arizona,AZ,Heart,70
Transplant Recipients,2018,Arizona,AZ,Kidney,553
Transplant Recipients,2018,Arizona,AZ,Kidney-Pancreas,21
Transplant Recipients,2018,Arizona,AZ,Liver,244
Transplant Recipients,2018,Arizona,AZ,Lung,102
Transplant Recipients,2018,Arizona,AZ,Pancreas,
Transplant Recipients,2018,Arkansas,AR,All,257
Transplant Recipients,2018,Arkansas,AR,Heart,26
Transplant Recipients,2018,Arkansas,AR,Kidney,163
Transplant Recipients,2018,Arkansas,AR,Kidney-Pancreas,
Transplant Recipients,2018,Arkansas,AR,Liver,63
Transplant Recipients,2018,Arkansas,AR,Lung,
Transplant Recipients,2018,Arkansas,AR,Pancreas,
Transplant Recipients,2018,California,CA,All,3986
Transplant Recipients,2018,California,CA,Heart,378
Transplant Recipients,2018,California,CA,Kidney,2522
Transplant Recipients,2018,California,CA,Kidney-Pancreas,71
Transplant Recipients,2018,California,CA,Liver,928
Transplant Recipients,2018,California,CA,Lung,228
Transplant Recipients,2018,California,CA,Pancreas,
Transplant Recipients,2018,Colorado,CO,All,563
Transplant Recipients,2018,Colorado,CO,Heart,58
Transplant Recipients,2018,Colorado,CO,Kidney,343
Transplant Recipients,2018,Colorado,CO,Kidney-Pancreas,
Transplant Recipients,2018,Colorado,CO,Liver,113
Transplant Recipients,2018,Colorado,CO,Lung,46
Transplant Recipients,2018,Colorado,CO,Pancreas,
Transplant Recipients,2018,Connecticut,CT,All,423
Transplant Recipients,2018,Connecticut,CT,Heart,64
Transplant Recipients,2018,Connecticut,CT,Kidney,280
Transplant Recipients,2018,Connecticut,CT,Kidney-Pancreas,0
Transplant Recipients,2018,Connecticut,CT,Liver,72
Transplant Recipients,2018,Connecticut,CT,Lung,20
Transplant Recipients,2018,Connecticut,CT,Pancreas,0
Transplant Recipients,2018,Delaware,DE,All,124
Transplant Recipients,2018,Delaware,DE,Heart,
Transplant Recipients,2018,Delaware,DE,Kidney,66
Transplant Recipients,2018,Delaware,DE,Kidney-Pancreas,
Transplant Recipients,2018,Delaware,DE,Liver,42
Transplant Recipients,2018,Delaware,DE,Lung,
Transplant Recipients,2018,Delaware,DE,Pancreas,
Transplant Recipients,2018,District of Columbia,DC,All,95
Transplant Recipients,2018,District of Columbia,DC,Heart,
Transplant Recipients,2018,District of Columbia,DC,Kidney,59
Transplant Recipients,2018,District of Columbia,DC,Kidney-Pancreas,
Transplant Recipients,2018,District of Columbia,DC,Liver,25
Transplant Recipients,2018,District of Columbia,DC,Lung,
Transplant Recipients,2018,District of Columbia,DC,Pancreas,0
Transplant Recipients,2018,Florida,FL,All,2310
Transplant Recipients,2018,Florida,FL,Heart,232
Transplant Recipients,2018,Florida,FL,Kidney,1366
Transplant Recipients,2018,Florida,FL,Kidney-Pancreas,61
Transplant Recipients,2018,Florida,FL,Liver,522
Transplant Recipients,2018,Florida,FL,Lung,193
Transplant Recipients,2018,Florida,FL,Pancreas,17
Transplant Recipients,2018,Foreign Country,NA,All,128
Transplant Recipients,2018,Foreign Country,NA,Heart,26
Transplant Recipients,2018,Foreign Country,NA,Kidney,53
Transplant Recipients,2018,Foreign Country,NA,Kidney-Pancreas,
Transplant Recipients,2018,Foreign Country,NA,Liver,30
Transplant Recipients,2018,Foreign Country,NA,Lung,23
Transplant Recipients,2018,Foreign Country,NA,Pancreas,
Transplant Recipients,2018,Georgia,GA,All,1014
Transplant Recipients,2018,Georgia,GA,Heart,63
Transplant Recipients,2018,Georgia,GA,Kidney,617
Transplant Recipients,2018,Georgia,GA,Kidney-Pancreas,30
Transplant Recipients,2018,Georgia,GA,Liver,302
Transplant Recipients,2018,Georgia,GA,Lung,29
Transplant Recipients,2018,Georgia,GA,Pancreas,
Transplant Recipients,2018,Hawaii,HI,All,112
Transplant Recipients,2018,Hawaii,HI,Heart,
Transplant Recipients,2018,Hawaii,HI,Kidney,80
Transplant Recipients,2018,Hawaii,HI,Kidney-Pancreas,
Transplant Recipients,2018,Hawaii,HI,Liver,21
Transplant Recipients,2018,Hawaii,HI,Lung,
Transplant Recipients,2018,Hawaii,HI,Pancreas,0
Transplant Recipients,2018,Idaho,ID,All,143
Transplant Recipients,2018,Idaho,ID,Heart,
Transplant Recipients,2018,Idaho,ID,Kidney,88
Transplant Recipients,2018,Idaho,ID,Kidney-Pancreas,
Transplant Recipients,2018,Idaho,ID,Liver,30
Transplant Recipients,2018,Idaho,ID,Lung,
Transplant Recipients,2018,Idaho,ID,Pancreas,
Transplant Recipients,2018,Illinois,IL,All,1613
Transplant Recipients,2018,Illinois,IL,Heart,184
Transplant Recipients,2018,Illinois,IL,Kidney,976
Transplant Recipients,2018,Illinois,IL,Kidney-Pancreas,58
Transplant Recipients,2018,Illinois,IL,Liver,318
Transplant Recipients,2018,Illinois,IL,Lung,113
Transplant Recipients,2018,Illinois,IL,Pancreas,
Transplant Recipients,2018,Indiana,IN,All,667
Transplant Recipients,2018,Indiana,IN,Heart,71
Transplant Recipients,2018,Indiana,IN,Kidney,348
Transplant Recipients,2018,Indiana,IN,Kidney-Pancreas,22
Transplant Recipients,2018,Indiana,IN,Liver,184
Transplant Recipients,2018,Indiana,IN,Lung,57
Transplant Recipients,2018,Indiana,IN,Pancreas,
Transplant Recipients,2018,Iowa,IA,All,323
Transplant Recipients,2018,Iowa,IA,Heart,33
Transplant Recipients,2018,Iowa,IA,Kidney,209
Transplant Recipients,2018,Iowa,IA,Kidney-Pancreas,
Transplant Recipients,2018,Iowa,IA,Liver,61
Transplant Recipients,2018,Iowa,IA,Lung,18
Transplant Recipients,2018,Iowa,IA,Pancreas,
Transplant Recipients,2018,Kansas,KS,All,329
Transplant Recipients,2018,Kansas,KS,Heart,49
Transplant Recipients,2018,Kansas,KS,Kidney,196
Transplant Recipients,2018,Kansas,KS,Kidney-Pancreas,
Transplant Recipients,2018,Kansas,KS,Liver,64
Transplant Recipients,2018,Kansas,KS,Lung,26
Transplant Recipients,2018,Kansas,KS,Pancreas,0
Transplant Recipients,2018,Kentucky,KY,All,453
Transplant Recipients,2018,Kentucky,KY,Heart,62
Transplant Recipients,2018,Kentucky,KY,Kidney,253
Transplant Recipients,2018,Kentucky,KY,Kidney-Pancreas,
Transplant Recipients,2018,Kentucky,KY,Liver,104
Transplant Recipients,2018,Kentucky,KY,Lung,40
Transplant Recipients,2018,Kentucky,KY,Pancreas,
Transplant Recipients,2018,Louisiana,LA,All,482
Transplant Recipients,2018,Louisiana,LA,Heart,30
Transplant Recipients,2018,Louisiana,LA,Kidney,250
Transplant Recipients,2018,Louisiana,LA,Kidney-Pancreas,22
Transplant Recipients,2018,Louisiana,LA,Liver,162
Transplant Recipients,2018,Louisiana,LA,Lung,33
Transplant Recipients,2018,Louisiana,LA,Pancreas,
Transplant Recipients,2018,Maine,ME,All,114
Transplant Recipients,2018,Maine,ME,Heart,
Transplant Recipients,2018,Maine,ME,Kidney,61
Transplant Recipients,2018,Maine,ME,Kidney-Pancreas,
Transplant Recipients,2018,Maine,ME,Liver,26
Transplant Recipients,2018,Maine,ME,Lung,16
Transplant Recipients,2018,Maine,ME,Pancreas,0
Transplant Recipients,2018,Maryland,MD,All,907
Transplant Recipients,2018,Maryland,MD,Heart,60
Transplant Recipients,2018,Maryland,MD,Kidney,535
Transplant Recipients,2018,Maryland,MD,Kidney-Pancreas,53
Transplant Recipients,2018,Maryland,MD,Liver,222
Transplant Recipients,2018,Maryland,MD,Lung,56
Transplant Recipients,2018,Maryland,MD,Pancreas,
Transplant Recipients,2018,Massachusetts,MA,All,740
Transplant Recipients,2018,Massachusetts,MA,Heart,83
Transplant Recipients,2018,Massachusetts,MA,Kidney,421
Transplant Recipients,2018,Massachusetts,MA,Kidney-Pancreas,
Transplant Recipients,2018,Massachusetts,MA,Liver,192
Transplant Recipients,2018,Massachusetts,MA,Lung,53
Transplant Recipients,2018,Massachusetts,MA,Pancreas,
Transplant Recipients,2018,Michigan,MI,All,1090
Transplant Recipients,2018,Michigan,MI,Heart,90
Transplant Recipients,2018,Michigan,MI,Kidney,696
Transplant Recipients,2018,Michigan,MI,Kidney-Pancreas,
Transplant Recipients,2018,Michigan,MI,Liver,219
Transplant Recipients,2018,Michigan,MI,Lung,95
Transplant Recipients,2018,Michigan,MI,Pancreas,
Transplant Recipients,2018,Minnesota,MN,All,538
Transplant Recipients,2018,Minnesota,MN,Heart,56
Transplant Recipients,2018,Minnesota,MN,Kidney,311
Transplant Recipients,2018,Minnesota,MN,Kidney-Pancreas,30
Transplant Recipients,2018,Minnesota,MN,Liver,119
Transplant Recipients,2018,Minnesota,MN,Lung,32
Transplant Recipients,2018,Minnesota,MN,Pancreas,
Transplant Recipients,2018,Mississippi,MS,All,334
Transplant Recipients,2018,Mississippi,MS,Heart,23
Transplant Recipients,2018,Mississippi,MS,Kidney,187
Transplant Recipients,2018,Mississippi,MS,Kidney-Pancreas,
Transplant Recipients,2018,Mississippi,MS,Liver,115
Transplant Recipients,2018,Mississippi,MS,Lung,
Transplant Recipients,2018,Mississippi,MS,Pancreas,0
Transplant Recipients,2018,Missouri,MO,All,629
Transplant Recipients,2018,Missouri,MO,Heart,48
Transplant Recipients,2018,Missouri,MO,Kidney,382
Transplant Recipients,2018,Missouri,MO,Kidney-Pancreas,
Transplant Recipients,2018,Missouri,MO,Liver,164
Transplant Recipients,2018,Missouri,MO,Lung,41
Transplant Recipients,2018,Missouri,MO,Pancreas,
Transplant Recipients,2018,Montana,MT,All,64
Transplant Recipients,2018,Montana,MT,Heart,
Transplant Recipients,2018,Montana,MT,Kidney,43
Transplant Recipients,2018,Montana,MT,Kidney-Pancreas,
Transplant Recipients,2018,Montana,MT,Liver,
Transplant Recipients,2018,Montana,MT,Lung,
Transplant Recipients,2018,Montana,MT,Pancreas,0
Transplant Recipients,2018,Nebraska,NE,All,204
Transplant Recipients,2018,Nebraska,NE,Heart,34
Transplant Recipients,2018,Nebraska,NE,Kidney,109
Transplant Recipients,2018,Nebraska,NE,Kidney-Pancreas,
Transplant Recipients,2018,Nebraska,NE,Liver,50
Transplant Recipients,2018,Nebraska,NE,Lung,16
Transplant Recipients,2018,Nebraska,NE,Pancreas,
Transplant Recipients,2018,Nevada,NV,All,187
Transplant Recipients,2018,Nevada,NV,Heart,21
Transplant Recipients,2018,Nevada,NV,Kidney,113
Transplant Recipients,2018,Nevada,NV,Kidney-Pancreas,
Transplant Recipients,2018,Nevada,NV,Liver,37
Transplant Recipients,2018,Nevada,NV,Lung,
Transplant Recipients,2018,Nevada,NV,Pancreas,0
Transplant Recipients,2018,New Hampshire,NH,All,90
Transplant Recipients,2018,New Hampshire,NH,Heart,
Transplant Recipients,2018,New Hampshire,NH,Kidney,45
Transplant Recipients,2018,New Hampshire,NH,Kidney-Pancreas,0
Transplant Recipients,2018,New Hampshire,NH,Liver,25
Transplant Recipients,2018,New Hampshire,NH,Lung,
Transplant Recipients,2018,New Hampshire,NH,Pancreas,0
Transplant Recipients,2018,New Jersey,NJ,All,1016
Transplant Recipients,2018,New Jersey,NJ,Heart,81
Transplant Recipients,2018,New Jersey,NJ,Kidney,636
Transplant Recipients,2018,New Jersey,NJ,Kidney-Pancreas,21
Transplant Recipients,2018,New Jersey,NJ,Liver,197
Transplant Recipients,2018,New Jersey,NJ,Lung,100
Transplant Recipients,2018,New Jersey,NJ,Pancreas,
Transplant Recipients,2018,New Mexico,NM,All,165
Transplant Recipients,2018,New Mexico,NM,Heart,
Transplant Recipients,2018,New Mexico,NM,Kidney,104
Transplant Recipients,2018,New Mexico,NM,Kidney-Pancreas,
Transplant Recipients,2018,New Mexico,NM,Liver,46
Transplant Recipients,2018,New Mexico,NM,Lung,
Transplant Recipients,2018,New Mexico,NM,Pancreas,0
Transplant Recipients,2018,New York,NY,All,2506
Transplant Recipients,2018,New York,NY,Heart,244
Transplant Recipients,2018,New York,NY,Kidney,1683
Transplant Recipients,2018,New York,NY,Kidney-Pancreas,51
Transplant Recipients,2018,New York,NY,Liver,416
Transplant Recipients,2018,New York,NY,Lung,159
Transplant Recipients,2018,New York,NY,Pancreas,
Transplant Recipients,2018,North Carolina,NC,All,989
Transplant Recipients,2018,North Carolina,NC,Heart,122
Transplant Recipients,2018,North Carolina,NC,Kidney,608
Transplant Recipients,2018,North Carolina,NC,Kidney-Pancreas,35
Transplant Recipients,2018,North Carolina,NC,Liver,182
Transplant Recipients,2018,North Carolina,NC,Lung,58
Transplant Recipients,2018,North Carolina,NC,Pancreas,
Transplant Recipients,2018,North Dakota,ND,All,65
Transplant Recipients,2018,North Dakota,ND,Heart,
Transplant Recipients,2018,North Dakota,ND,Kidney,39
Transplant Recipients,2018,North Dakota,ND,Kidney-Pancreas,
Transplant Recipients,2018,North Dakota,ND,Liver,
Transplant Recipients,2018,North Dakota,ND,Lung,
Transplant Recipients,2018,North Dakota,ND,Pancreas,0
Transplant Recipients,2018,Not Reported,NR,All,
Transplant Recipients,2018,Not Reported,NR,Heart,
Transplant Recipients,2018,Not Reported,NR,Kidney,
Transplant Recipients,2018,Not Reported,NR,Kidney-Pancreas,0
Transplant Recipients,2018,Not Reported,NR,Liver,0
Transplant Recipients,2018,Not Reported,NR,Lung,0
Transplant Recipients,2018,Not Reported,NR,Pancreas,0
Transplant Recipients,2018,Ohio,OH,All,1371
Transplant Recipients,2018,Ohio,OH,Heart,113
Transplant Recipients,2018,Ohio,OH,Kidney,766
Transplant Recipients,2018,Ohio,OH,Kidney-Pancreas,31
Transplant Recipients,2018,Ohio,OH,Liver,374
Transplant Recipients,2018,Ohio,OH,Lung,119
Transplant Recipients,2018,Ohio,OH,Pancreas,
Transplant Recipients,2018,Oklahoma,OK,All,316
Transplant Recipients,2018,Oklahoma,OK,Heart,22
Transplant Recipients,2018,Oklahoma,OK,Kidney,185
Transplant Recipients,2018,Oklahoma,OK,Kidney-Pancreas,
Transplant Recipients,2018,Oklahoma,OK,Liver,73
Transplant Recipients,2018,Oklahoma,OK,Lung,27
Transplant Recipients,2018,Oklahoma,OK,Pancreas,
Transplant Recipients,2018,Oregon,OR,All,286
Transplant Recipients,2018,Oregon,OR,Heart,27
Transplant Recipients,2018,Oregon,OR,Kidney,170
Transplant Recipients,2018,Oregon,OR,Kidney-Pancreas,
Transplant Recipients,2018,Oregon,OR,Liver,67
Transplant Recipients,2018,Oregon,OR,Lung,16
Transplant Recipients,2018,Oregon,OR,Pancreas,0
Transplant Recipients,2018,Pacific Ocean Territories,PO,All,
Transplant Recipients,2018,Pacific Ocean Territories,PO,Heart,0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Kidney,
Transplant Recipients,2018,Pacific Ocean Territories,PO,Kidney-Pancreas,0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Liver,0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Lung,0
Transplant Recipients,2018,Pacific Ocean Territories,PO,Pancreas,0
Transplant Recipients,2018,Pennsylvania,PA,All,1629
Transplant Recipients,2018,Pennsylvania,PA,Heart,134
Transplant Recipients,2018,Pennsylvania,PA,Kidney,892
Transplant Recipients,2018,Pennsylvania,PA,Kidney-Pancreas,26
Transplant Recipients,2018,Pennsylvania,PA,Liver,385
Transplant Recipients,2018,Pennsylvania,PA,Lung,220
Transplant Recipients,2018,Pennsylvania,PA,Pancreas,
Transplant Recipients,2018,Puerto Rico,PR,All,157
Transplant Recipients,2018,Puerto Rico,PR,Heart,
Transplant Recipients,2018,Puerto Rico,PR,Kidney,87
Transplant Recipients,2018,Puerto Rico,PR,Kidney-Pancreas,16
Transplant Recipients,2018,Puerto Rico,PR,Liver,47
Transplant Recipients,2018,Puerto Rico,PR,Lung,
Transplant Recipients,2018,Puerto Rico,PR,Pancreas,0
Transplant Recipients,2018,Rhode Island,RI,All,108
Transplant Recipients,2018,Rhode Island,RI,Heart,
Transplant Recipients,2018,Rhode Island,RI,Kidney,72
Transplant Recipients,2018,Rhode Island,RI,Kidney-Pancreas,
Transplant Recipients,2018,Rhode Island,RI,Liver,23
Transplant Recipients,2018,Rhode Island,RI,Lung,
Transplant Recipients,2018,Rhode Island,RI,Pancreas,0
Transplant Recipients,2018,South Carolina,SC,All,510
Transplant Recipients,2018,South Carolina,SC,Heart,42
Transplant Recipients,2018,South Carolina,SC,Kidney,317
Transplant Recipients,2018,South Carolina,SC,Kidney-Pancreas,16
Transplant Recipients,2018,South Carolina,SC,Liver,124
Transplant Recipients,2018,South Carolina,SC,Lung,25
Transplant Recipients,2018,South Carolina,SC,Pancreas,
Transplant Recipients,2018,South Dakota,SD,All,79
Transplant Recipients,2018,South Dakota,SD,Heart,
Transplant Recipients,2018,South Dakota,SD,Kidney,51
Transplant Recipients,2018,South Dakota,SD,Kidney-Pancreas,
Transplant Recipients,2018,South Dakota,SD,Liver,
Transplant Recipients,2018,South Dakota,SD,Lung,
Transplant Recipients,2018,South Dakota,SD,Pancreas,
Transplant Recipients,2018,Tennessee,TN,All,721
Transplant Recipients,2018,Tennessee,TN,Heart,99
Transplant Recipients,2018,Tennessee,TN,Kidney,424
Transplant Recipients,2018,Tennessee,TN,Kidney-Pancreas,
Transplant Recipients,2018,Tennessee,TN,Liver,173
Transplant Recipients,2018,Tennessee,TN,Lung,41
Transplant Recipients,2018,Tennessee,TN,Pancreas,
Transplant Recipients,2018,Texas,TX,All,2991
Transplant Recipients,2018,Texas,TX,Heart,288
Transplant Recipients,2018,Texas,TX,Kidney,1759
Transplant Recipients,2018,Texas,TX,Kidney-Pancreas,45
Transplant Recipients,2018,Texas,TX,Liver,745
Transplant Recipients,2018,Texas,TX,Lung,227
Transplant Recipients,2018,Texas,TX,Pancreas,
Transplant Recipients,2018,Utah,UT,All,263
Transplant Recipients,2018,Utah,UT,Heart,28
Transplant Recipients,2018,Utah,UT,Kidney,149
Transplant Recipients,2018,Utah,UT,Kidney-Pancreas,
Transplant Recipients,2018,Utah,UT,Liver,68
Transplant Recipients,2018,Utah,UT,Lung,16
Transplant Recipients,2018,Utah,UT,Pancreas,
Transplant Recipients,2018,Vermont,VT,All,31
Transplant Recipients,2018,Vermont,VT,Heart,
Transplant Recipients,2018,Vermont,VT,Kidney,
Transplant Recipients,2018,Vermont,VT,Kidney-Pancreas,
Transplant Recipients,2018,Vermont,VT,Liver,
Transplant Recipients,2018,Vermont,VT,Lung,
Transplant Recipients,2018,Vermont,VT,Pancreas,0
Transplant Recipients,2018,Virgin Islands,VI,All,
Transplant Recipients,2018,Virgin Islands,VI,Heart,0
Transplant Recipients,2018,Virgin Islands,VI,Kidney,
Transplant Recipients,2018,Virgin Islands,VI,Kidney-Pancreas,0
Transplant Recipients,2018,Virgin Islands,VI,Liver,0
Transplant Recipients,2018,Virgin Islands,VI,Lung,0
Transplant Recipients,2018,Virgin Islands,VI,Pancreas,0
Transplant Recipients,2018,Virginia,VA,All,1044
Transplant Recipients,2018,Virginia,VA,Heart,108
Transplant Recipients,2018,Virginia,VA,Kidney,639
Transplant Recipients,2018,Virginia,VA,Kidney-Pancreas,30
Transplant Recipients,2018,Virginia,VA,Liver,219
Transplant Recipients,2018,Virginia,VA,Lung,60
Transplant Recipients,2018,Virginia,VA,Pancreas,
Transplant Recipients,2018,Washington,WA,All,704
Transplant Recipients,2018,Washington,WA,Heart,101
Transplant Recipients,2018,Washington,WA,Kidney,423
Transplant Recipients,2018,Washington,WA,Kidney-Pancreas,
Transplant Recipients,2018,Washington,WA,Liver,147
Transplant Recipients,2018,Washington,WA,Lung,36
Transplant Recipients,2018,Washington,WA,Pancreas,0
Transplant Recipients,2018,West Virginia,WV,All,192
Transplant Recipients,2018,West Virginia,WV,Heart,
Transplant Recipients,2018,West Virginia,WV,Kidney,97
Transplant Recipients,2018,West Virginia,WV,Kidney-Pancreas,
Transplant Recipients,2018,West Virginia,WV,Liver,57
Transplant Recipients,2018,West Virginia,WV,Lung,22
Transplant Recipients,2018,West Virginia,WV,Pancreas,0
Transplant Recipients,2018,Wisconsin,WI,All,588
Transplant Recipients,2018,Wisconsin,WI,Heart,56
Transplant Recipients,2018,Wisconsin,WI,Kidney,322
Transplant Recipients,2018,Wisconsin,WI,Kidney-Pancreas,29
Transplant Recipients,2018,Wisconsin,WI,Liver,147
Transplant Recipients,2018,Wisconsin,WI,Lung,33
